지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
247,2018-01-20,-.4,-6.6,725,8.5,1400,,,,,,,5.4,340,1301,3.2,290,1317,1.3,1132,-6.4,37,1456,66.3,3.8,1006.9,1025.8,901,1020.9,1537,1023.7,10.1,8.2,,,,,,,,,,,0,-12,,,,,,,,,,,,,
247,2018-01-21,.9,-5,748,7.5,1454,,,,,,,3,230,1419,1.9,70,111,1,828,-5.8,31,1651,65.6,4,1006.2,1025.8,918,1020.4,2356,1022.8,10.2,6.5,,,,,,,,,,,1.1,-11.3,,,,,,,,,,,,,
247,2018-01-22,3.4,-.3,150,8.5,1406,,,,,,3,12.7,250,1702,5.5,250,1817,2.1,1784,-3.4,36,1408,63.4,4.8,1000,1020.6,7,1012.5,1620,1016.5,10.2,2.7,,,,,,,,,,,4,-2.8,,,,,,,,,,,,,
247,2018-01-23,-5.5,-8.7,2350,.3,3,,,,,,,8,340,1647,3.5,20,1400,2,1717,-15.3,32,1522,46.1,1.9,1006.3,1026.3,2328,1017.5,1,1023.4,10.2,6.4,,,,,,,,,,,-2.5,-12.8,,,,,,,,,,,,,
247,2018-01-24,-9.8,-12.7,732,-6,1512,,,,,,,7.3,20,1152,3.6,340,1331,1.8,1526,-20.8,30,930,41.3,1.2,1011.2,1030.3,846,1025.9,1,1028.6,10.2,9.5,,,,,,,,,,,-6.2,-16.4,,,,,,,,,,,,,
247,2018-01-25,-9.4,-13.2,724,-4.9,1454,,,,,,,9.1,20,1310,4.1,360,1318,1.5,1273,-20.5,25,1420,41.4,1.2,1012,1032,832,1026.9,1530,1029.4,10.3,8.3,,,,,,,,,,,-5.3,-18.1,,,,,,,,,,,,,
247,2018-01-26,-10.2,-13.9,625,-4.7,1503,,,,,,,8.3,320,1416,3.5,290,1406,1.6,1369,-19.5,27,1229,48.4,1.3,1011.8,1031.2,912,1026.6,1441,1029.3,10.3,9.6,,,,,,,,,,,-6.6,-18.8,,,,,,,,,,,,,
247,2018-01-27,-6.7,-15,746,2.4,1620,,,,,,,4,200,1232,2.2,200,1232,1.1,940,-17.3,20,1621,46.8,1.6,1010.5,1032.2,410,1023.8,1641,1027.8,10.3,9.4,,,,,,,,,,,-3.4,-20.7,,,,,,,,,,,,,
247,2018-01-28,-2.5,-5.3,2337,2.5,1450,,,,,,,8.8,360,1150,3.9,360,1158,1.5,1280,-14.8,29,1344,38.5,2,1005.6,1025.2,14,1019.5,1442,1022.5,10.4,7.2,,,,,,,,,,,.2,-11.5,,,,,,,,,,,,,
247,2018-01-29,-5.7,-10.3,2358,-1.3,1412,,,,,,,8.3,320,1426,4.6,290,1428,1.4,1189,-15.5,29,1426,47.3,1.8,1006.8,1026.8,2339,1022,1408,1023.9,10.4,8.2,,,,,,,,,,,-4.1,-16.8,,,,,,,,,,,,,
247,2018-01-30,-6,-12.7,752,1.1,1248,,,,,,,7.9,290,1327,3.2,360,1419,1.4,1225,-15.1,22,1249,52.9,1.9,1010.2,1029.3,2301,1025.3,1445,1027.4,10.4,7.4,,,,,,,,,,,-3.7,-18.5,,,,,,,,,,,,,
247,2018-01-31,-2.8,-9.5,652,3.5,1343,,,,,,,4.7,340,1355,2.2,250,1,.9,807,-10.5,35,1617,57.5,2.8,1011,1030.4,835,1025.2,1528,1028,10.4,4.2,,,,,,,,,,,-2.5,-14.7,,,,,,,,,,,,,
247,2018-02-01,-2.2,-7.7,755,4.3,1305,,,,,,,7.3,290,1342,3.3,290,1345,1.5,1287,-13.9,14,1614,46,2.2,1011.3,1030.6,2205,1026,1459,1028.3,10.5,9.8,,,,,,,,,,,-.5,-15.1,,,,,,,,,,,,,
247,2018-02-02,-4.3,-10.8,657,3.9,1554,,,,,,,5.2,180,1147,2.6,320,1434,1.3,1134,-15.6,17,1407,45.5,1.9,1011.5,1031.7,803,1025.8,1619,1028.6,10.5,6.9,,,,,,,,,,,-2.6,-16.6,,,,,,,,,,,,,
247,2018-02-03,-5,-8,214,-1.9,1457,,,,,,,10.5,290,1431,5.1,270,1439,2,1691,-14,34,1432,50.5,2.1,1011.5,1029.9,904,1027.4,1617,1028.7,10.5,5.1,,,,,,,,,,,-2.4,-13.6,,,,,,,,,,,,,
247,2018-02-04,-7.3,-10.4,813,-3.5,1540,,,,,,,9.5,290,1353,4.7,290,1411,1.7,1488,-18.1,27,1617,43,1.5,1011.4,1029.7,2212,1027.2,1402,1028.7,10.6,9.2,,,,,,,,,,,-5.3,-16.7,,,,,,,,,,,,,
247,2018-02-05,-8,-13.8,540,-2.2,1323,,,,,,,9.8,290,1426,5.2,290,1404,1.8,1597,-16.9,28,1559,50.6,1.7,1009.7,1029.7,2,1024.6,1604,1027,10.6,8.4,,,,,,,,,,,-5.4,-19.2,,,,,,,,,,,,,
247,2018-02-06,-8.1,-13.7,730,-3.7,1503,,,,,,,10.6,270,1330,5.2,290,1409,1.7,1485,-17.8,20,1505,48.3,1.6,1008.7,1026.9,822,1024.1,1555,1026,10.6,8.8,,,,,,,,,,,-5.1,-20.4,,,,,,,,,,,,,
247,2018-02-07,-7,-15.3,719,1,1539,,,,,,.4,5.4,250,1508,2.5,290,1656,1.3,1113,-16.4,20,1420,51.6,1.7,1009.4,1028.7,926,1024.8,1625,1026.6,10.6,7.8,,,,,,,,,,,-.7,-19.2,,,,,,,,,,,,,
247,2018-02-08,-3.7,-13,725,6.7,1557,,,,,,,4.5,90,2241,2.4,70,47,1.3,1117,-16.6,12,1525,42.4,1.7,1007.7,1026.6,835,1021.8,1626,1024.7,10.7,9.9,,,,,,,,,,,-.9,-18.7,,,,,,,,,,,,,
247,2018-02-09,1.5,-5.7,36,9.4,1359,,,,,,,6.7,270,1547,4.2,270,1555,1.4,1225,-8,32,1115,50.4,3.5,1006.1,1025.1,707,1020.1,1358,1022.7,10.7,7.1,,,,,,,,,,,2.7,-11.8,,,,,,,,,,,,,
247,2018-02-10,.5,-4.4,2353,6.2,1401,,,,,,,8.4,320,1534,4.7,290,1524,1.9,1613,-9.2,26,1539,51.9,3.3,1005.6,1025.8,2353,1018.4,1430,1022.3,10.7,2.9,,,,,,,,,,,2.5,-7.9,,,,,,,,,,,,,
247,2018-02-11,-3.9,-6.7,350,-.6,1556,,,,,,2.7,9.1,250,1519,4.3,250,1539,1.6,1403,-8.4,40,32,71.6,3.3,1006.7,1026.1,23,1020.8,1649,1023.7,10.8,4.7,,,,,,,,,,,-.6,-12.2,,,,,,,,,,,,,
247,2018-02-12,-4.9,-11.4,801,-1,1529,,,,,,.9,9.2,270,1548,4.3,270,1552,1.6,1392,-9.5,52,1541,70.6,3,1006.7,1025.3,858,1021.5,1545,1023.8,10.8,4.4,,,,,,,,,,,-1.2,-12,,,,,,,,,,,,,
247,2018-02-13,-2,-8.3,748,4.6,1610,,,,,,.7,6.1,250,1426,3.5,250,1700,1.2,1072,-9.1,29,1653,62.6,3.1,1007.8,1027,857,1022.8,1752,1024.6,10.8,10,,,,,,,,,,,.8,-12.4,,,,,,,,,,,,,
247,2018-02-14,4,-5.3,421,12.7,1428,,,,,,,9.5,250,1332,6,250,1453,1.6,1419,-2.1,44,1446,66.3,5.4,1002.9,1023.6,1,1016.3,1440,1019.3,10.9,5.4,,,,,,,,,,,1.7,-11.2,,,,,,,,,,,,,
247,2018-02-15,1.9,-2.7,2351,8,1445,,,,,,,5.7,50,158,2.7,360,1419,1.2,1042,-9,17,1322,48,3.2,1004.2,1022.1,926,1018.8,1459,1020.8,10.9,4.7,,,,,,,,,,,1.8,-8.3,,,,,,,,,,,,,
247,2018-02-16,.7,-4.4,416,8.1,1416,,,,,,,5.7,290,1524,2.6,320,1525,1.3,1095,-12.7,10,1550,42.9,2.5,1002.1,1021.6,11,1015.4,1550,1018.7,10.9,5.6,,,,,,,,,,,0,-9,,,,,,,,,,,,,
247,2018-02-17,-.1,-5.4,725,5.2,1433,,,,,,,7.8,20,1037,3.8,290,1223,1.6,1395,-14.8,13,1416,35,2,1007.9,1027.2,2353,1020.9,1,1024.6,11,9.4,,,,,,,,,,,1.3,-12.5,,,,,,,,,,,,,
247,2018-02-18,1.2,-6.1,740,9.2,1532,,,,,,,4.1,340,1632,2,250,1353,1.1,953,-14.5,14,1454,32.9,2,1008.5,1027.9,804,1022,1630,1025.2,11,4.9,,,,,,,,,,,1.2,-11.5,,,,,,,,,,,,,
247,2018-02-19,3.6,-1.7,623,11.5,1325,,,,,,,6.4,360,1503,3.3,360,1511,1.4,1168,-10.6,12,1603,37.6,2.8,1006.3,1025.4,27,1018.6,1551,1022.7,11.1,3.7,,,,,,,,,,,2,-7.4,,,,,,,,,,,,,
247,2018-02-20,2.6,-5.3,620,10.2,1442,,,,,,,6.8,320,1311,3.6,290,1311,1.5,1306,-9.7,25,1648,42.1,3,1006.1,1025.7,748,1019.7,1500,1022.7,11.1,6.6,,,,,,,,,,,2.9,-10.1,,,,,,,,,,,,,
247,2018-02-21,.6,-4.7,2343,5.2,1431,,,,,,,6.1,340,1642,2.6,290,1441,1.4,1189,-16.2,12,1508,29.4,1.8,1007,1025.3,928,1021.4,1540,1023.7,11.1,2.2,,,,,,,,,,,2.1,-10.8,,,,,,,,,,,,,
247,2018-02-22,-1,-8.5,732,7.4,1539,,,,,,,6.6,230,1556,4.1,250,1602,1.6,1340,-12.8,19,1510,44,2.3,1006.9,1026.6,748,1020.4,1700,1023.7,11.2,10.3,,,,,,,,,,,2.3,-13.7,,,,,,,,,,,,,
247,2018-02-23,3.1,-4.5,8,10.6,1627,,,,,,0,9.3,250,1644,5.6,250,1635,1.5,1304,-5.3,36,1627,55.3,4.2,1007.1,1026,2342,1021.9,1456,1023.7,11.2,3.1,,,,,,,,,,,2.7,-10.5,,,,,,,,,,,,,
247,2018-02-24,4,-3.1,645,11.6,1611,,,,,,,5.2,230,1343,3.1,200,1352,1.3,1124,-3.3,33,1758,61.8,4.8,1010.6,1029.4,859,1025.3,1707,1027.2,11.2,5.4,,,,,,,,,,,4.7,-9.3,,,,,,,,,,,,,
247,2018-02-25,4.2,-2.5,2400,12,1518,,,,,,,6,270,1605,2.9,320,1608,1.2,1037,-6.6,19,1717,49.3,3.9,1007.9,1026.6,1,1021.4,1518,1024.4,11.3,3.6,,,,,,,,,,,4.9,-8.3,,,,,,,,,,,,,
247,2018-02-26,3.3,-6.4,726,14,1458,,,,,,,5.2,250,1534,3.2,250,1541,1.4,1204,-10.5,12,1535,41.1,2.8,1008.2,1027.4,917,1021.7,1626,1024.7,11.3,10.6,,,,,,,,,,,5,-12.8,,,,,,,,,,,,,
247,2018-02-27,5.4,-3.5,704,15.1,1545,,,,,,,5.6,230,1548,3,230,1453,1.4,1236,-7.6,17,1635,42.3,3.5,1007.1,1026.4,749,1020.5,1729,1023.5,11.3,9.8,,,,,,,,,,,5.5,-10.3,,,,,,,,,,,,,
247,2018-02-28,5.7,2.8,2308,10.4,1040,,,,,,16,13.7,50,1428,8.6,70,1719,3.1,2669,-.5,40,900,66.6,6.1,990.7,1022.3,11,993.7,1924,1006.7,11.4,0,,,,,,,,,,,4.5,.1,,,,,,,,,,,,,
247,2018-03-01,1.8,-3,2251,5.1,817,,,,,,1.1,9.7,320,1201,5.4,290,1237,2.2,1894,-5.6,30,1449,60.9,4.4,997.3,1020.2,2242,1002.7,1,1013.7,11.4,7.7,,,,,,,,,,,4.1,-9.2,,,,,,,,,,,,,
247,2018-03-02,1.4,-5.6,623,11.4,1640,,,,,,,5.1,230,1422,2.2,50,2133,1.1,974,-10.7,10,1658,46.5,2.8,1001.5,1021,946,1014.5,1733,1018,11.5,10.5,,,,,,,,,,,3.4,-11.9,,,,,,,,,,,,,
247,2018-03-03,8,-2.3,707,17.7,1605,,,,,,,8.5,230,1352,5,250,1655,1.6,1372,-3.2,21,1259,48.8,5.1,998.7,1018.1,201,1010.8,1543,1014.8,11.5,9.3,,,,,,,,,,,7.4,-7,,,,,,,,,,,,,
247,2018-03-04,13.7,7.8,721,18.5,1338,,,,,,9.7,9.3,250,2046,5.4,250,2052,1.7,1434,8.5,57,1,72,11.5,996.7,1017.1,823,1005.5,2354,1012.4,11.5,3.1,,,,,,,,,,,13.4,3,,,,,,,,,,,,,
247,2018-03-05,8.4,4,2321,15.4,33,,,,,,6.9,11.8,70,1126,6.7,70,1126,3,2612,4.9,61,1521,79.8,9.3,997.8,1023.9,2331,1003.7,703,1013.9,11.6,1.4,,,,,,,,,,,9.5,.4,,,,,,,,,,,,,
247,2018-03-06,7,.8,619,14.7,1622,,,,,,,7.7,320,1510,3.6,290,1505,1.6,1417,-3.7,15,1641,51.4,4.7,1011.6,1030.1,2358,1023.6,1,1028,11.6,10.8,,,,,,,,,,,8.1,-5.3,,,,,,,,,,,,,
247,2018-03-07,5.2,2.6,29,9.3,1417,,,,,,7.6,9.8,90,842,6.2,70,834,3.5,2984,-1.3,46,1032,64.4,5.6,1010,1031.2,544,1021.6,2400,1026.4,11.6,.1,,,,,,,,,,,5.3,-2.5,,,,,,,,,,,,,
247,2018-03-08,3.1,1.3,2400,5.2,1612,,,,,,17.6,6.5,90,2,3.5,70,8,1.7,1469,.7,72,1629,85,6.4,1002.3,1022.1,2323,1016.5,1324,1018.7,11.7,0,,,,,,,,,,,4.1,1,,,,,,,,,,,,,
247,2018-03-09,3.3,1.1,235,8.7,1610,,,,,,,4.9,290,1222,2.7,230,1459,.9,819,-1.4,47,1519,72.8,5.5,1007.4,1025.3,2207,1021.9,16,1023.9,11.7,3.1,,,,,,,,,,,5.8,-3.4,,,,,,,,,,,,,
247,2018-03-10,4.1,-1.9,527,12.6,1502,,,,,,,5.9,340,1831,3.1,250,1419,1.2,1000,-2.5,23,1304,67.1,5.1,1008.1,1026.6,825,1021.6,1618,1024.6,11.8,8.4,,,,,,,,,,,5.7,-8.3,,,,,,,,,,,,,
247,2018-03-11,6,-2.2,418,15.3,1625,,,,,,,5.9,20,1232,2.7,270,1241,1.4,1191,-4.1,19,1700,53.4,4.6,1009.4,1027.8,844,1023.7,1638,1025.8,11.8,9.2,,,,,,,,,,,7.6,-6.2,,,,,,,,,,,,,
247,2018-03-12,7.9,-1.8,617,18.4,1546,,,,,,,6.2,270,1713,3.8,250,1716,1.6,1358,-3.2,22,1746,50.6,4.8,1006.7,1025.7,1,1019.4,1602,1022.9,11.8,10.5,,,,,,,,,,,8.7,-7.3,,,,,,,,,,,,,
247,2018-03-13,11.2,2.1,234,20.9,1516,,,,,,,8.4,230,1431,4.6,270,1711,1.8,1575,2.5,30,1326,59,7.4,1004.4,1022.7,15,1017,1658,1020.4,11.9,9.8,,,,,,,,,,,13.3,-2.8,,,,,,,,,,,,,
247,2018-03-14,14.6,4.8,654,23.7,1436,,,,,,,7.1,180,1705,4.4,180,1724,1.9,1616,6.4,29,1303,62.1,9.7,1004.3,1022.3,905,1017.3,1554,1020,11.9,10.4,,,,,,,,,,,16.5,.6,,,,,,,,,,,,,
247,2018-03-15,14.2,11.1,2357,16.5,333,,,,,,28,6.5,230,253,3.2,250,1604,1.3,1139,13.1,63,1,94,15.1,998.5,1019.4,27,1011.6,1548,1014.1,11.9,0,,,,,,,,,,,13.9,10.8,,,,,,,,,,,,,
247,2018-03-16,6.8,3.4,2316,11.1,1,,,,,,,11.1,90,931,6.8,70,1728,3.4,2959,1,50,1533,68,6.8,1006.3,1028.9,2337,1014.2,1,1022.6,12,3.6,,,,,,,,,,,7.6,.2,,,,,,,,,,,,,
247,2018-03-17,7.3,1.9,659,14.8,1657,,,,,,,6.4,90,728,3.5,70,730,2,1749,-2.2,23,1540,53.8,5.3,1010.7,1029.7,718,1023.8,1719,1027,12,11.2,,,,,,,,,,,9.9,-1.1,,,,,,,,,,,,,
247,2018-03-18,7.4,0,633,12.7,1534,,,,,,9.1,3.9,70,2150,2.2,250,935,1.1,943,4.7,56,1225,84.9,8.9,1004.7,1026,1,1016.1,2348,1020.9,12,.1,,,,,,,,,,,7.8,-5,,,,,,,,,,,,,
247,2018-03-19,10.4,7,2116,13.9,1200,,,,,,17.1,14.3,50,1420,8.1,70,1939,4.4,3788,7.3,64,1552,82,10.5,997,1017.2,2325,1009.9,1221,1012.9,12.1,0,,,,,,,,,,,9.9,5.4,,,,,,,,,,,,,
247,2018-03-20,5.9,1.1,2333,9.4,1131,,,,,,.8,15.5,90,1236,9.5,70,1241,6.7,5827,-5.5,29,1410,45.3,4.1,1003,1020.7,911,1017.1,4,1019.3,12.1,2.6,,,,,,,,,,,5.9,-.4,,,,,,,,,,,,,
247,2018-03-21,1.5,.2,425,3,1339,,,,,,4.8,9,70,143,4.3,70,3,2.1,1789,-1,68,837,83.4,5.7,998.6,1018.9,15,1013.3,1703,1015.1,12.2,0,,,,,,,,,,,2.4,-.4,,,,,,,,,,,,,
247,2018-03-22,4.8,.6,2348,11,1442,,,,,,,7.4,20,1507,3.7,360,1516,1.4,1217,-3.5,23,1455,59.5,4.8,999,1018,2312,1013.7,234,1015.3,12.2,9.5,,,,,,,,,,,7.2,-5,,,,,,,,,,,,,
247,2018-03-23,5.3,-2.7,638,14.3,1548,,,,,,,5.1,270,1219,2.5,20,1410,1.3,1149,-3.5,23,1421,59.5,4.8,1003.6,1022.9,2332,1017.8,1506,1019.9,12.2,10.8,,,,,,,,,,,7,-6.9,,,,,,,,,,,,,
247,2018-03-24,7.6,-1.2,633,17.3,1429,,,,,,,6.7,250,1450,4.1,250,1457,1.4,1178,-1.2,23,1125,59.1,5.7,1007,1025.1,2356,1020.5,1606,1023.3,12.3,8.8,,,,,,,,,,,9.8,-5.9,,,,,,,,,,,,,
247,2018-03-25,9.8,1.3,644,20.1,1519,,,,,,,6.1,270,1458,3.4,270,1506,1.5,1314,1.5,25,1420,62,6.9,1008.6,1027,1011,1021.9,1619,1024.8,12.3,10.5,,,,,,,,,,,12.9,-2.7,,,,,,,,,,,,,
247,2018-03-26,10.7,1.3,648,20.7,1402,,,,,,,6.4,320,1732,3.1,320,1427,1.7,1474,-.1,22,1412,52,6.1,1006.1,1025.1,755,1018.6,1641,1022.1,12.3,11.3,,,,,,,,,,,14,-2.4,,,,,,,,,,,,,
247,2018-03-27,12.6,3.5,615,22.1,1526,,,,,,,7.8,250,1622,4.6,250,1327,2,1702,2.4,24,1430,55.4,7.3,1003.1,1021.7,739,1015.8,1653,1019,12.4,10.7,,,,,,,,,,,15.9,-2.2,,,,,,,,,,,,,
247,2018-03-28,14,4.3,629,22.7,1505,,,,,,,7.1,250,1413,4.2,250,1420,1.9,1629,4,19,1445,56.9,8.2,1002,1019.9,752,1014.6,1634,1017.7,12.4,10.9,,,,,,,,,,,16.8,-.4,,,,,,,,,,,,,
247,2018-03-29,15.6,7.3,444,23.1,1423,,,,,,,5,20,1117,2.7,270,1118,1.2,1020,7.7,35,1408,63.1,10.5,1003.9,1021.4,2344,1017.4,1512,1019.6,12.5,5.7,,,,,,,,,,,17.5,3.4,,,,,,,,,,,,,
247,2018-03-30,15.7,11.1,320,22.8,1436,,,,,,,7.6,70,623,4.5,90,841,2,1693,4.8,30,1437,51.4,8.6,1007.1,1024.9,941,1020.2,1715,1022.8,12.5,8.7,,,,,,,,,,,18.4,6.8,,,,,,,,,,,,,
247,2018-03-31,14.7,7,526,23.5,1516,,,,,,,6.1,250,1441,3.6,230,1346,1.4,1237,4.3,27,1508,53.5,8.3,1004.7,1024.4,4,1016.5,1626,1020.4,12.5,9.8,,,,,,,,,,,16.9,2.8,,,,,,,,,,,,,
247,2018-04-01,15.3,8,549,21.9,1356,,,,,,,4.9,250,1643,2.9,250,1644,1.2,1072,8.2,46,1046,64,11,1001.7,1019.7,823,1014.4,1705,1017.3,12.6,1.7,,,,,,,,,,,16.1,3.3,,,,,,,,,,,,,
