지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
137,2018-01-01,.5,-3.9,643,4.9,1313,,,,,,,10.4,340,1404,5.3,320,1400,2.4,2077,-13.8,17,1143,34.6,2.2,1015.2,1029,2340,1025.2,1,1027.4,9.7,8.2,,,,,,,,,,,-1.2,-8,,,,,,,,,,,,,
137,2018-01-02,.8,-5.1,404,5,1256,,,,,,,11.1,290,1545,6.1,270,1545,2.8,2455,-8.4,29,2039,51.5,3.4,1015.9,1029.5,218,1026.2,1510,1028.1,9.7,4.4,,,,,,,,,,,-.6,-9.6,,,,,,,,,,,,,
137,2018-01-03,-1.7,-4.7,804,2.6,1352,,,,,,,8.4,250,232,4.6,270,232,3.1,2696,-14.6,23,1353,37.9,2,1017.3,1031.7,955,1027.9,1526,1029.6,9.8,8.2,,,,,,,,,,,-1.9,-6.9,,,,,,,,,,,,,
137,2018-01-04,-1.5,-5.4,736,2.4,1358,,,,,,,7.5,290,49,5.1,270,20,1.6,1422,-12.5,27,1351,44.5,2.4,1014.3,1030.2,247,1022.7,2334,1026.5,9.8,7,,,,,,,,,,,-.9,-8.1,,,,,,,,,,,,,
137,2018-01-05,0,-2.8,525,4.2,1437,,,,,,,10.4,270,1654,5.6,270,2002,2.6,2241,-11.4,26,1308,43.1,2.6,1007.9,1023,10,1017.5,1433,1020.1,9.8,7.4,,,,,,,,,,,-.1,-4.8,,,,,,,,,,,,,
137,2018-01-06,0,-4,2348,5.5,1353,,,,,,,9.7,270,644,5.6,270,648,2.7,2355,-11.2,26,1354,44.1,2.6,1010.7,1025.2,2350,1020.2,1,1022.9,9.8,8.3,,,,,,,,,,,-1,-9.5,,,,,,,,,,,,,
137,2018-01-07,-2.3,-8.6,802,1.7,1449,,,,,,,4.3,20,1230,2.6,20,1236,.9,778,-11,36,1536,52.9,2.6,1010.4,1026.3,1040,1018.9,2358,1022.6,9.8,1.5,,,,,,,,,,,-1.4,-13.2,,,,,,,,,,,,,
137,2018-01-08,1,-1.9,856,4.3,1418,,,,,,2.6,9.9,270,2328,4.6,230,1712,1.6,1416,-4.2,44,24,69.1,4.6,999.1,1018.8,1,1007.8,1651,1011.1,9.8,.5,,,,,,,,,,,.8,-1.8,,,,,,,,,,,,,
137,2018-01-09,-1.8,-3.3,2346,1.8,1,,,,,,.3,13.7,270,123,7.6,270,141,3.5,3035,-7.5,47,1407,65.6,3.5,1000.8,1015.3,1923,1007.9,1,1012.9,9.8,6.3,,,,,,,,,,,.1,-5.9,,,,,,,,,,,,,
137,2018-01-10,-4.7,-8.6,2337,-.9,206,,,,,,3.3,12.1,290,1334,7.2,270,1328,2.9,2493,-12.8,34,1217,54.5,2.4,1005.6,1023.1,2310,1012.8,155,1017.9,9.9,6,,,,,,,,,,,0,-8.3,,,,,,,,,,,,,
