지점,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조 시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),안개 계속시간(hr)
106,2018-01-01,2.6,-.2,632,6.4,1453,,,,,,,11,270,340,5.6,270,2043,3.4,2978,-18.2,13,1435,20.3,1.5,1019.2,1025.8,2337,1021.5,3,1024.3,9.6,9,,,,,,,,,,,-.1,-5.6,,,,,,,,,,,,,
106,2018-01-02,3.8,1,2340,7.5,1251,,,,,,,15.2,340,1419,8.2,320,1424,3.2,2736,-15.4,17,1340,23.6,1.9,1019.7,1026.7,234,1022.1,1419,1024.7,9.7,8.2,,,,,,,,,,,.3,-7.1,,,,,,,,,,,,,
106,2018-01-03,.8,-2.3,730,4.1,1232,,,,,,,6.4,290,110,3.6,270,413,1.9,1669,-14.2,19,1,31.6,2.1,1022.1,1029,1007,1025.8,8,1027.2,9.7,8.9,,,,,,,,,,,-.7,-8,,,,,,,,,,,,,
106,2018-01-04,1.3,-2.7,722,4.6,1112,,,,,,,8.6,20,1439,5.8,360,1431,1.9,1651,-8.4,29,1014,49.6,3.5,1020.2,1027.7,139,1022,2352,1025.2,9.7,6.6,,,,,,,,,,,-.3,-8.4,,,,,,,,,,,,,
106,2018-01-05,2.7,-1.2,457,8.2,1415,,,,,,,8.1,270,1728,5.4,290,1752,1.7,1492,-10.1,17,1504,42.9,3,1012.1,1021.9,1,1014.4,1430,1017.1,9.7,6.1,,,,,,,,,,,.7,-6.4,,,,,,,,,,,,,
106,2018-01-06,2.6,.2,712,6.1,1339,,,,,,,9.9,270,241,6.1,360,1442,2.8,2441,-11.9,20,1053,34.4,2.5,1014.9,1022.8,2238,1015.6,1,1020,9.7,8.9,,,,,,,,,,,-.1,-6.6,,,,,,,,,,,,,
106,2018-01-07,4.2,-2.5,708,8.1,1319,,,,,,,4.4,230,32,2.9,230,205,1.3,1087,-12.1,17,2156,30.8,2.4,1015,1023.5,735,1016.3,2327,1019.9,9.7,4.6,,,,,,,,,,,.7,-7.3,,,,,,,,,,,,,
106,2018-01-08,6.5,2.5,2329,9.1,1435,,,,,,0,9.7,250,1502,5.1,250,1502,2,1751,-2.7,17,14,52.6,5.1,1003,1016.3,3,1003.5,2114,1007.9,9.7,.2,,,,,,,,,,,3.6,-1.2,,,,,,,,,,,,,
106,2018-01-09,.2,-1.5,740,3.2,1304,,,,,,0,18.1,250,836,11.6,250,839,4.5,3880,-14.2,24,1310,33.5,2.1,1002.9,1011.8,2254,1003.1,134,1007.9,9.8,8.5,,,,,,,,,,,-.3,-9.2,,,,,,,,,,,,,
106,2018-01-10,-2.7,-6.5,2345,.1,1130,,,,,,,14,340,1321,7.8,290,1329,3.4,2895,-19.4,15,1357,28.6,1.4,1009.4,1018.8,2331,1011.3,123,1014.5,9.8,8.9,,,,,,,,,,,-2.1,-11,,,,,,,,,,,,,
106,2018-01-11,-5.8,-8.2,424,-1.5,1347,,,,,,,12,270,112,7.1,270,202,3.1,2655,-21.9,18,1219,27.5,1.1,1016.4,1024.4,2233,1018.6,1,1021.6,9.8,9,,,,,,,,,,,-3.9,-15,,,,,,,,,,,,,
106,2018-01-12,-4.6,-9.3,345,-.5,1440,,,,,,,10.5,250,1604,5.3,270,2121,2.8,2386,-22.7,14,1434,24.3,1,1021.4,1028.2,2315,1024,46,1026.6,9.8,9,,,,,,,,,,,-4.5,-14.9,,,,,,,,,,,,,
106,2018-01-13,.2,-3.6,602,5,1452,,,,,,,10.7,270,109,5.3,270,117,2.5,2154,-11.9,28,1,40.4,2.5,1024.6,1032.5,2307,1027.7,30,1029.7,9.8,8.9,,,,,,,,,,,-2,-9.9,,,,,,,,,,,,,
106,2018-01-14,3,-3.4,546,7.3,1431,,,,,,,5.6,50,2227,3.3,230,508,1.6,1351,-7.8,30,1106,45.4,3.4,1022.2,1032.3,18,1022.7,2351,1027.3,9.8,8.9,,,,,,,,,,,-1.2,-8,,,,,,,,,,,,,
106,2018-01-15,8.7,4.5,7,13.3,1355,,,,,,,9.3,320,628,5.1,270,1023,2.2,1893,-3.9,17,1422,42.8,4.7,1016,1022.7,1,1019,1337,1020.9,9.9,6.8,,,,,,,,,,,3.2,-2.3,,,,,,,,,,,,,
106,2018-01-16,8.4,4.5,122,11.1,1422,,,,,,0,8.9,250,1352,5,230,1355,1.8,1544,-2,32,1124,48.8,5.4,1012.1,1020.3,121,1014.6,1431,1017,9.9,2.1,,,,,,,,,,,3.4,-2.1,,,,,,,,,,,,,
106,2018-01-17,6.1,3.1,2130,8.8,1,,,,,,4.4,8,20,20,5.6,20,45,2,1700,3.3,59,2355,83.4,7.8,1011.7,1017.7,1011,1015,400,1016.6,9.9,.1,,,,,,,,,,,4.3,-1.5,,,,,,,,,,,,,
106,2018-01-18,6.6,3.8,2250,9,1329,,,,,,,10.1,290,456,6.6,290,457,2.3,1950,-4.7,30,1901,44.6,4.4,1015,1022.7,2347,1016.5,34,1019.9,9.9,.4,,,,,,,,,,,2.7,-.2,,,,,,,,,,,,,
106,2018-01-19,4.3,.6,817,8.5,1322,,,,,,,5.3,290,2334,3.2,290,2339,1.4,1227,-9.2,19,1115,37.1,3.1,1016.2,1024,755,1019,1551,1021.2,10,8.4,,,,,,,,,,,1.8,-4.3,,,,,,,,,,,,,
106,2018-01-20,5.2,1.4,507,8,1400,,,,,,,8.8,250,2237,5.7,320,210,2.1,1857,-6.9,21,119,41.8,3.7,1015.6,1023,959,1019.1,1539,1020.6,10,6.2,,,,,,,,,,,1.1,-4.2,,,,,,,,,,,,,
106,2018-01-21,3.6,.1,2206,6.5,1407,,,,,,,8.2,270,256,5.4,360,1120,2.2,1927,-9.3,21,942,39.5,3.1,1017.1,1024.2,1036,1020.3,2400,1022.1,10,8.5,,,,,,,,,,,.7,-4.1,,,,,,,,,,,,,
106,2018-01-22,3.7,.3,6,6.7,1340,,,,,,0,8,340,2243,5.6,340,2304,1.9,1638,-4.2,41,1249,58.1,4.6,1008.7,1020.3,1,1009,2129,1013.7,10,1.2,,,,,,,,,,,2.3,-1.6,,,,,,,,,,,,,
106,2018-01-23,-5.1,-9,2329,2.9,112,,,,,,,16.4,250,427,8.8,250,450,4.7,4081,-22,16,1257,25.9,1.2,1011.7,1021.1,2331,1009.6,1,1016.9,10.1,9.2,,,,,,,,,,,-2.2,-13.4,,,,,,,,,,,,,
106,2018-01-24,-8.7,-12.1,543,-5.4,1351,,,,,,,15.1,290,714,7.1,320,1006,3.8,3275,-28.6,12,1252,18.9,.6,1017.8,1024.6,2252,1021,1,1023.1,10.1,9.2,,,,,,,,,,,-5.2,-14.6,,,,,,,,,,,,,
106,2018-01-25,-7,-12,716,-1.6,1421,,,,,,,11.2,270,1719,6,270,1725,2.7,2360,-24.9,14,1209,23,.8,1018.3,1026.2,841,1021.3,1506,1023.5,10.1,9.1,,,,,,,,,,,-5,-16,,,,,,,,,,,,,
106,2018-01-26,-7.6,-12.4,620,-3.2,1610,,,,,,,8.5,270,109,4.9,270,50,2.4,2048,-24.5,13,1220,25.8,.9,1019.1,1026.4,2337,1022.7,20,1024.3,10.1,9.2,,,,,,,,,,,-5.4,-17.4,,,,,,,,,,,,,
106,2018-01-27,-2.6,-9.2,700,2.3,1355,,,,,,,4.9,200,352,3,200,344,1.7,1495,-16,16,1025,35.4,1.8,1019.3,1027.1,1039,1020.8,2353,1024.5,10.2,9.2,,,,,,,,,,,-3.4,-12.6,,,,,,,,,,,,,
106,2018-01-28,.3,-3.3,2342,4,1347,,,,,,,10.6,250,1636,5.1,250,1237,2.7,2311,-18.9,11,447,22.8,1.4,1012.2,1020.7,1,1014,1527,1017.2,10.2,7.3,,,,,,,,,,,-1,-7.1,,,,,,,,,,,,,
